Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Total_Cost,Profit,Sales_Channel,Payment_Method,Customer_Rating
ORD-00561,2026-06-27,C1165,Small Business,East,Montreal,Accessories,USB-C Hub,1,77.33,0.05,73.46,31.0,42.46,Retail Store,PayPal,5
ORD-00562,2025-10-05,C1190,Small Business,East,Halifax,Furniture,Office Chair,1,330.59,0,330.59,185.0,145.59,Retail Store,Bank Transfer,
ORD-00563,2025-12-15,C1433,Consumer,West,Vancouver,Accessories,Mouse,3,40.44,0.15,103.12,42.0,61.12,Online,Bank Transfer,4
ORD-00564,2026-04-17,C1305,Consumer,West,Vancouver,Accessories,Keyboard,6,72.21,0,433.26,168.0,265.26,Online,Debit Card,5
ORD-00565,2025-11-08,C1040,Corporate,West,Calgary,Electronics,Monitor,1,240.62,0,240.62,145.0,95.62,Online,Credit Card,5
ORD-00566,2025-03-21,C1060,Consumer,West,Victoria,Furniture,Standing Desk,1,525.75,0.05,499.46,330.0,169.46,Retail Store,Credit Card,5
ORD-00567,2025-03-09,C1094,Small Business,Central,Winnipeg,Electronics,Laptop,4,936.1,0,3744.4,2480.0,1264.4,Partner,Credit Card,5
ORD-00568,2025-04-03,C1123,Consumer,West,Calgary,Accessories,Headset,8,92.05,0.05,699.58,304.0,395.58,Online,Credit Card,4
ORD-00569,2025-01-15,C1109,Consumer,East,Montreal,Accessories,Mouse,8,40.89,0,327.12,112.0,215.12,Retail Store,PayPal,
ORD-00570,2025-07-09,C1057,Consumer,Central,Winnipeg,Electronics,Monitor,1,243.18,0,243.18,145.0,98.18,Online,Credit Card,5
ORD-00571,2026-04-23,C1252,Consumer,West,Calgary,Accessories,Keyboard,2,67.07,0.1,120.73,56.0,64.73,Online,Bank Transfer,4
ORD-00572,2025-10-18,C1219,Corporate,Central,Winnipeg,Accessories,Headset,3,94.35,0.05,268.9,114.0,154.9,Online,Credit Card,4
ORD-00573,2026-05-03,C1346,Small Business,East,Quebec City,Accessories,Keyboard,1,70.15,0,70.15,28.0,42.15,Retail Store,Credit Card,4
ORD-00574,2025-05-27,C1101,Small Business,Central,Ottawa,Electronics,Printer,10,197.26,0,1972.6,1120.0,852.6,Partner,Debit Card,5
ORD-00575,2026-02-18,C1404,Consumer,West,Vancouver,Furniture,Standing Desk,3,537.5,0.05,1531.88,990.0,541.88,Retail Store,PayPal,5
ORD-00576,2026-05-03,C1250,Consumer,East,Halifax,Furniture,Standing Desk,10,529.21,0.05,5027.49,3300.0,1727.49,Online,Debit Card,
ORD-00577,2025-05-18,C1167,Consumer,West,Vancouver,Electronics,Laptop,5,909.4,0,4547.0,3100.0,1447.0,Online,PayPal,4
ORD-00578,2025-04-09,C1133,Small Business,West,Calgary,Accessories,USB-C Hub,4,79.91,0.1,287.68,124.0,163.68,Online,Credit Card,5
ORD-00579,2025-02-02,C1337,Corporate,Central,Toronto,Furniture,Standing Desk,2,532.22,0,1064.44,660.0,404.44,Online,Debit Card,5
ORD-00580,2026-05-19,C1350,Consumer,Central,Toronto,Accessories,Headset,3,91.43,0.1,246.86,114.0,132.86,Online,Bank Transfer,
ORD-00581,2025-06-10,C1145,Small Business,East,Montreal,Furniture,Standing Desk,1,564.65,0.1,508.19,330.0,178.19,Online,Credit Card,5
ORD-00582,2025-01-29,C1174,Consumer,East,Montreal,Accessories,Keyboard,5,72.73,0,363.65,140.0,223.65,Retail Store,Credit Card,5
ORD-00583,2026-03-15,C1352,Small Business,Central,Ottawa,Furniture,Standing Desk,2,555.08,0.1,999.14,660.0,339.14,Online,PayPal,4
ORD-00584,2025-04-28,C1215,Consumer,Central,Toronto,Electronics,Laptop,2,901.32,0.05,1712.51,1240.0,472.51,Retail Store,Credit Card,5
ORD-00585,2026-04-26,C1345,Consumer,East,Montreal,Furniture,Office Chair,2,316.79,0.1,570.22,370.0,200.22,Retail Store,PayPal,4
ORD-00586,2026-05-24,C1403,Consumer,East,Halifax,Furniture,Office Chair,1,334.46,0,334.46,185.0,149.46,Partner,Debit Card,4
ORD-00587,2025-10-22,C1432,Consumer,Central,Toronto,Accessories,Headset,10,86.32,0.1,776.88,380.0,396.88,Online,PayPal,4
ORD-00588,2025-10-07,C1411,Consumer,West,Calgary,Accessories,USB-C Hub,2,78.4,0.1,141.12,62.0,79.12,Retail Store,Bank Transfer,5
ORD-00589,2025-11-17,C1360,Consumer,West,Victoria,Furniture,Standing Desk,3,570.94,0.05,1627.18,990.0,637.18,Retail Store,Bank Transfer,4
ORD-00590,2025-08-07,C1289,Small Business,East,Halifax,Electronics,Webcam,1,124.87,0.15,106.14,55.0,51.14,Retail Store,Debit Card,3
ORD-00591,2026-01-09,C1425,Small Business,Central,Toronto,Accessories,Mouse,1,39.26,0.05,37.3,14.0,23.3,Online,Debit Card,4
ORD-00592,2026-02-27,C1125,Small Business,Central,Ottawa,Accessories,Keyboard,1,67.83,0,67.83,28.0,39.83,Online,Bank Transfer,5
ORD-00593,2026-05-13,C1411,Consumer,East,Quebec City,Furniture,Standing Desk,3,536.7,0,1610.1,990.0,620.1,Online,Debit Card,5
ORD-00594,2025-02-13,C1208,Corporate,East, Quebec City,Electronics,Laptop,1,860.71,0,860.71,620.0,240.71,Online,Credit Card,5
ORD-00595,2026-02-11,C1396,Small Business,East,Montreal,Accessories,Mouse,1,41.31,0.05,39.24,14.0,25.24,Partner,Bank Transfer,5
ORD-00596,2025-04-03,C1380,Consumer,West,Calgary,Electronics,Monitor,4,257.64,0.1,927.5,580.0,347.5,Retail Store,Bank Transfer,4
ORD-00597,2025-08-12,C1273,Consumer,West,Vancouver,Accessories,Keyboard,1,66.88,0.15,56.85,28.0,28.85,Online,Credit Card,5
ORD-00598,2025-11-21,C1188,Corporate,East,Quebec City,Electronics,Webcam,5,118.35,0.15,502.99,275.0,227.99,Partner,Credit Card,5
ORD-00599,2025-02-05,C1358,Small Business,East,Halifax,Electronics,Laptop,3,882.82,0.05,2516.04,1860.0,656.04,Online,Credit Card,5
ORD-00600,2025-08-31,C1421,Consumer,Central,Ottawa,Electronics,Laptop,6,863.11,0,5178.66,3720.0,1458.66,Partner,PayPal,4
ORD-00601,2025-08-04,C1421,Small Business,West,Victoria,Furniture,Office Chair,5,342.08,0,1710.4,925.0,785.4,Online,Bank Transfer,
ORD-00602,2026-02-27,C1180,Corporate,Central,Winnipeg,Furniture,Standing Desk,5,550.34,0.1,2476.53,1650.0,826.53,Retail Store,PayPal,5
ORD-00603,2026-04-10,C1102,Consumer,East,Montreal,Electronics,Laptop,3,855.27,0.1,2309.23,1860.0,449.23,Online,PayPal,5
ORD-00604,2025-03-26,C1351,Corporate,West,Vancouver,Accessories,Mouse,2,41.38,0.1,74.48,28.0,46.48,Retail Store,PayPal,5
ORD-00605,2026-04-08,C1212,Small Business,Central,Winnipeg,Accessories,Keyboard,1,67.88,0.1,61.09,28.0,33.09,Retail Store,Debit Card,5
ORD-00606,2026-02-07,C1045,Consumer,Central,Winnipeg,Accessories,Mouse,1,38.91,0.05,36.96,14.0,22.96,Retail Store,Debit Card,
ORD-00607,2025-09-26,C1290,Consumer,East,Montreal,Electronics,Laptop,2,888.1,0,1776.2,1240.0,536.2,Online,Credit Card,4
ORD-00608,2026-06-23,C1147,Small Business,Central,Ottawa,Electronics,Webcam,1,123.38,0.15,104.87,55.0,49.87,Online,Bank Transfer,
ORD-00609,2025-05-14,C1405,Corporate,Central,Toronto,Electronics,Printer,1,193.6,0,193.6,112.0,81.6,Retail Store,Credit Card,4
ORD-00610,2025-10-25,C1240,Consumer,Central,Toronto,Electronics,Printer,2,191.71,0.1,345.08,224.0,121.08,Retail Store,PayPal,4
ORD-00611,2026-02-12,C1170,Small Business,East,Montreal,Furniture,Standing Desk,3,525.72,0,1577.16,990.0,587.16,Online,Bank Transfer,4
ORD-00612,2025-12-29,C1343,Corporate,East,Halifax,Electronics,Printer,4,197.61,0.05,750.92,448.0,302.92,Online,Debit Card,5
ORD-00613,2025-02-12,C1363,Consumer,East,Montreal,Accessories,Headset,1,86.3,0.05,81.98,38.0,43.98,Online,Debit Card,5
ORD-00614,2025-09-24,C1220,Consumer,West,Victoria,Electronics,Laptop,10,887.44,0,8874.4,6200.0,2674.4,Partner,PayPal,5
ORD-00615,2025-09-28,C1436,Consumer,East,Quebec City,Furniture,Standing Desk,6,530.81,0.1,2866.37,1980.0,886.37,Partner,Credit Card,
ORD-00616,2025-07-13,C1253,Consumer,West,Vancouver,Accessories,Mouse,1,38.45,0.05,36.53,14.0,22.53,Online,Bank Transfer,3
ORD-00617,2026-01-01,C1104,Consumer,East,Halifax,Electronics,Webcam,2,118.19,0,236.38,110.0,126.38,Retail Store,Debit Card,5
ORD-00618,2025-06-22,C1392,Small Business,East,Halifax,Accessories,Headset,2,85.53,0.2,136.85,76.0,60.85,Online,Bank Transfer,4
ORD-00619,2025-03-20,C1302,Consumer,West,Victoria,Electronics,Monitor,5,247.34,0.1,1113.03,725.0,388.03,Retail Store,PayPal,4
ORD-00620,2025-06-07,C1002,Small Business,West,Vancouver,Electronics,Webcam,5,121.12,0.2,484.48,275.0,209.48,Online,Credit Card,5
ORD-00621,2026-04-09,C1380,Corporate,Central,Winnipeg,Electronics,Printer,1,205.95,0,205.95,112.0,93.95,Retail Store,Bank Transfer,4
ORD-00622,2025-04-05,C1198,Small Business,Central,Ottawa,Accessories,Keyboard,1,67.95,0,67.95,28.0,39.95,Online,PayPal,5
ORD-00623,2025-06-07,C1183,Small Business,West, Victoria,Electronics,Webcam,4,121.23,0.15,412.18,220.0,192.18,Partner,PayPal,4
ORD-00624,2026-06-09,C1415,Consumer,West,Victoria,Electronics,Webcam,5,123.07,0.05,584.58,275.0,309.58,Retail Store,Debit Card,5
ORD-00625,2026-03-21,C1079,Consumer,East,Quebec City,Electronics,Monitor,1,254.65,0,254.65,145.0,109.65,Online,Credit Card,
ORD-00626,2025-10-25,C1430,Consumer,Central,Ottawa,Electronics,Monitor,6,260.06,0,1560.36,870.0,690.36,Online,Bank Transfer,4
ORD-00627,2025-10-30,C1338,Consumer,East,Montreal,Accessories,USB-C Hub,1,76.75,0.05,72.91,31.0,41.91,Online,PayPal,5
ORD-00628,2025-09-18,C1023,Small Business,East,Montreal,Accessories,USB-C Hub,1,82.73,0.1,74.46,31.0,43.46,Online,Bank Transfer,4
ORD-00629,2025-11-01,C1108,Consumer,Central,Winnipeg,Electronics,Webcam,4,125.01,0,500.04,220.0,280.04,Retail Store,Credit Card,4
ORD-00630,2025-09-23,C1354,Consumer,East,Montreal,Furniture,Standing Desk,2,548.73,0,1097.46,660.0,437.46,Online,Bank Transfer,5
ORD-00631,2025-11-07,C1007,Corporate,East,Halifax,Furniture,Office Chair,3,316.38,0.1,854.23,555.0,299.23,Retail Store,Credit Card,4
ORD-00632,2025-01-17,C1404,Small Business,East,Montreal,Electronics,Laptop,1,911.34,0.05,865.77,620.0,245.77,Retail Store,Credit Card,4
ORD-00633,2025-11-05,C1241,Consumer,Central,Toronto,Electronics,Webcam,3,119.33,0.1,322.19,165.0,157.19,Partner,Bank Transfer,3
ORD-00634,2025-09-06,C1221,Consumer,West,Victoria,Electronics,Printer,4,206.94,0,827.76,448.0,379.76,Online,Bank Transfer,5
ORD-00635,2025-10-25,C1249,Small Business,West,Victoria,Furniture,Standing Desk,2,567.41,0.1,1021.34,660.0,361.34,Retail Store,Credit Card,4
ORD-00636,2026-06-25,C1253,Consumer,West,Victoria,Electronics,Printer,1,199.46,0.05,189.49,112.0,77.49,Partner,Bank Transfer,5
ORD-00637,2026-03-23,C1350,Consumer,West,Vancouver,Accessories,Headset,3,90.78,0.05,258.72,114.0,144.72,Online,Bank Transfer,5
ORD-00638,2025-05-15,C1409,Corporate,Central,Winnipeg,Furniture,Standing Desk,8,566.27,0.1,4077.14,2640.0,1437.14,Retail Store,Debit Card,4
ORD-00639,2025-10-17,C1212,Consumer,East,Halifax,Electronics,Monitor,3,240.01,0.05,684.03,435.0,249.03,Online,PayPal,
ORD-00640,2025-08-29,C1440,Consumer,West,Calgary,Electronics,Laptop,10,870.71,0.1,7836.39,6200.0,1636.39,Online,Credit Card,3
ORD-00641,2025-12-12,C1394,Small Business,Central,Toronto,Electronics,Printer,1,205.69,0.2,164.55,112.0,52.55,Online,Debit Card,5
ORD-00642,2026-06-12,C1056,Corporate,East,Halifax,Electronics,Monitor,3,258.53,0.05,736.81,435.0,301.81,Online,Credit Card,4
ORD-00643,2025-02-12,C1226,Corporate,East,Montreal,Accessories,Keyboard,3,68.54,0,205.62,84.0,121.62,Partner,Credit Card,
ORD-00644,2025-06-07,C1003,Consumer,East,Quebec City,Furniture,Office Chair,4,338.87,0.2,1084.38,740.0,344.38,Online,Bank Transfer,4
ORD-00645,2025-12-16,C1385,Consumer,Central,Winnipeg,Accessories,Keyboard,1,71.14,0,71.14,28.0,43.14,Retail Store,Debit Card,5
ORD-00646,2025-05-22,C1226,Corporate,Central,Ottawa,Furniture,Standing Desk,6,574.4,0.1,3101.76,1980.0,1121.76,Retail Store,Credit Card,4
ORD-00647,2026-06-14,C1338,Corporate,West,Vancouver,Furniture,Office Chair,1,338.54,0,338.54,185.0,153.54,Online,Credit Card,4
ORD-00648,2026-06-17,C1176,Small Business,Central,Ottawa,Furniture,Standing Desk,5,539.74,0.1,2428.83,1650.0,778.83,Partner,PayPal,3
ORD-00649,2026-06-25,C1357,Consumer,East,Montreal,Furniture,Standing Desk,2,558.35,0.1,1005.03,660.0,345.03,Retail Store,Bank Transfer,5
ORD-00650,2025-07-22,C1276,Consumer,Central,Toronto,Electronics,Laptop,2,901.83,0.15,1533.11,1240.0,293.11,Retail Store,Debit Card,5
ORD-00651,2025-04-06,C1303,Small Business,East,Halifax,Accessories,Headset,2,92.66,0,185.32,76.0,109.32,Online,Debit Card,5
ORD-00652,2025-11-08,C1387,Consumer,East,Quebec City,Accessories,USB-C Hub,1,78.83,0.1,70.95,31.0,39.95,Online,Bank Transfer,4
ORD-00653,2025-11-02,C1340,Corporate,East,Halifax,Electronics,Laptop,4,905.89,0.2,2898.85,2480.0,418.85,Retail Store,PayPal,4
ORD-00654,2025-11-03,C1098,Small Business,Central,Winnipeg,Electronics,Printer,5,196.55,0,982.75,560.0,422.75,Retail Store,Bank Transfer,5
ORD-00655,2025-04-11,C1228,Consumer,West,Calgary,Furniture,Standing Desk,4,548.68,0.15,1865.51,1320.0,545.51,Online,PayPal,4
ORD-00656,2026-06-23,C1225,Consumer,Central,Winnipeg,Accessories,USB-C Hub,2,79.38,0.05,150.82,62.0,88.82,Online,Bank Transfer,
ORD-00657,2025-06-16,C1355,Consumer,West,Calgary,Accessories,Keyboard,2,70.19,0.05,133.36,56.0,77.36,Partner,Bank Transfer,4
ORD-00658,2026-04-30,C1061,Consumer,West,Calgary,Accessories,Keyboard,8,69.35,0.05,527.06,224.0,303.06,Partner,PayPal,5
ORD-00659,2025-02-11,C1072,Corporate,East,Montreal,Electronics,Monitor,2,257.27,0.05,488.81,290.0,198.81,Online,Credit Card,5
ORD-00660,2025-11-09,C1246,Consumer,Central,Toronto,Accessories,Keyboard,5,72.58,0,362.9,140.0,222.9,Online,Bank Transfer,5
ORD-00661,2025-12-12,C1443,Consumer,Central,Ottawa,Electronics,Printer,1,203.33,0.1,183.0,112.0,71.0,Retail Store,Credit Card,5
ORD-00662,2026-02-24,C1045,Consumer,Central,Toronto,Furniture,Standing Desk,1,537.75,0.05,510.86,330.0,180.86,Retail Store,Credit Card,4
ORD-00663,2025-11-13,C1267,Consumer,East,Halifax,Electronics,Monitor,5,256.43,0.05,1218.04,725.0,493.04,Partner,Bank Transfer,4
ORD-00664,2026-05-30,C1296,Consumer,West,Vancouver,Accessories,USB-C Hub,1,81.63,0,81.63,31.0,50.63,Retail Store,Credit Card,
ORD-00665,2025-11-25,C1162,Corporate,Central,Winnipeg,Electronics,Laptop,4,857.16,0,3428.64,2480.0,948.64,Online,PayPal,5
ORD-00666,2025-04-04,C1208,Consumer,West,Vancouver,Accessories,USB-C Hub,1,78.44,0,78.44,31.0,47.44,Online,Credit Card,4
ORD-00667,2025-11-30,C1026,Consumer,West,Vancouver,Electronics,Laptop,1,878.2,0.15,746.47,620.0,126.47,Online,Debit Card,4
ORD-00668,2025-08-31,C1247,Consumer,Central,Winnipeg,Accessories,USB-C Hub,2,79.25,0.05,150.57,62.0,88.57,Online,Bank Transfer,3
ORD-00669,2025-08-28,C1155,Small Business,West,Victoria,Accessories,USB-C Hub,8,82.27,0.05,625.25,248.0,377.25,Online,Bank Transfer,5
ORD-00670,2025-03-27,C1216,Consumer,East,Halifax,Accessories,Mouse,4,38.97,0,155.88,56.0,99.88,Retail Store,Credit Card,
ORD-00671,2025-01-02,C1128,Consumer,Central,Winnipeg,Accessories,Headset,3,87.95,0.15,224.27,114.0,110.27,Online,PayPal,5
ORD-00672,2025-08-06,C1062,Small Business,East,Halifax,Accessories,Headset,1,89.05,0,89.05,38.0,51.05,Retail Store,PayPal,4
ORD-00673,2026-03-19,C1385,Consumer,West,Calgary,Accessories,USB-C Hub,8,78.08,0,624.64,248.0,376.64,Retail Store,PayPal,
ORD-00674,2025-09-09,C1001,Corporate,East,Quebec City,Furniture,Office Chair,1,317.9,0.15,270.21,185.0,85.21,Online,Credit Card,
ORD-00675,2025-01-10,C1448,Small Business,East,Montreal,Furniture,Standing Desk,2,526.95,0,1053.9,660.0,393.9,Online,Credit Card,4
ORD-00676,2026-04-01,C1415,Consumer,East,Montreal,Furniture,Office Chair,10,341.18,0,3411.8,1850.0,1561.8,Retail Store,Credit Card,3
ORD-00677,2026-04-19,C1098,Small Business,Central,Toronto,Electronics,Webcam,1,122.5,0.1,110.25,55.0,55.25,Retail Store,PayPal,4
ORD-00678,2025-08-15,C1420,Consumer,West,Victoria,Furniture,Office Chair,1,313.73,0.05,298.04,185.0,113.04,Retail Store,Credit Card,5
ORD-00679,2025-10-12,C1089,Consumer,East,Halifax,Electronics,Webcam,1,121.23,0.1,109.11,55.0,54.11,Retail Store,Debit Card,4
ORD-00680,2025-03-08,C1011,Corporate,West,Victoria,Electronics,Printer,5,206.94,0,1034.7,560.0,474.7,Retail Store,Bank Transfer,5
ORD-00681,2025-01-03,C1265,Consumer,Central,Winnipeg,Electronics,Laptop,5,865.94,0.05,4113.22,3100.0,1013.22,Retail Store,Bank Transfer,
ORD-00682,2026-01-06,C1171,Corporate,East,Montreal,Accessories,Mouse,1,39.56,0,39.56,14.0,25.56,Retail Store,Credit Card,4
ORD-00683,2025-08-20,C1014,Consumer,East,Quebec City,Electronics,Monitor,6,253.12,0,1518.72,870.0,648.72,Online,Bank Transfer,
ORD-00684,2025-01-25,C1420,Consumer,East,Halifax,Furniture,Office Chair,5,340.96,0.2,1363.84,925.0,438.84,Online,Debit Card,5
ORD-00685,2025-03-16,C1017,Small Business,East,Halifax,Electronics,Webcam,4,114.72,0,458.88,220.0,238.88,Retail Store,PayPal,5
ORD-00686,2025-03-08,C1026,Small Business,West,Vancouver,Electronics,Webcam,1,114.66,0,114.66,55.0,59.66,Online,Bank Transfer,5
ORD-00687,2026-02-16,C1407,Small Business,West,Calgary,Furniture,Standing Desk,1,543.61,0,543.61,330.0,213.61,Retail Store,Credit Card,5
ORD-00688,2025-12-14,C1303,Consumer,East,Halifax,Electronics,Laptop,2,908.56,0,1817.12,1240.0,577.12,Online,Debit Card,4
ORD-00689,2026-06-06,C1065,Small Business,Central,Ottawa,Furniture,Standing Desk,2,524.91,0,1049.82,660.0,389.82,Online,Bank Transfer,5
ORD-00690,2026-06-10,C1149,Consumer,East,Quebec City,Accessories,Headset,2,90.92,0.05,172.75,76.0,96.75,Online,Credit Card,5
ORD-00691,2026-06-15,C1100,Consumer,East,Halifax,Accessories,Keyboard,1,69.44,0.15,59.02,28.0,31.02,Retail Store,Debit Card,4
ORD-00692,2025-03-12,C1171,Corporate,Central,Toronto,Electronics,Webcam,3,120.93,0,362.79,165.0,197.79,Retail Store,Bank Transfer,5
ORD-00693,2025-12-03,C1117,Corporate,West,Vancouver,Electronics,Webcam,7,121.66,0.15,723.88,385.0,338.88,Online,Debit Card,
ORD-00694,2025-09-02,C1005,Consumer,Central,Winnipeg,Furniture,Office Chair,4,313.71,0.15,1066.61,740.0,326.61,Online,PayPal,4
ORD-00695,2025-01-31,C1015,Consumer,East,Montreal,Accessories,Keyboard,1,66.8,0.1,60.12,28.0,32.12,Retail Store,Debit Card,4
ORD-00696,2025-10-18,C1431,Consumer,West,Vancouver,Accessories,Headset,3,85.68,0,257.04,114.0,143.04,Retail Store,Credit Card,5
ORD-00697,2025-01-22,C1189,Corporate,East,Montreal,Furniture,Standing Desk,3,547.58,0,1642.74,990.0,652.74,Online,Debit Card,5
ORD-00698,2026-06-24,C1355,Corporate,East,Quebec City,Electronics,Monitor,1,250.8,0,250.8,145.0,105.8,Online,PayPal,5
ORD-00699,2026-03-16,C1126,Small Business,East,Montreal,Electronics,Laptop,4,868.36,0,3473.44,2480.0,993.44,Partner,PayPal,3
ORD-00700,2025-05-10,C1260,Consumer,East,Halifax,Electronics,Webcam,1,114.77,0.1,103.29,55.0,48.29,Online,PayPal,5
ORD-00701,2026-05-26,C1137,Consumer,East,Quebec City,Accessories,Keyboard,1,69.95,0.1,62.96,28.0,34.96,Retail Store,Credit Card,5
ORD-00702,2025-08-01,C1431,Consumer,West,Vancouver,Electronics,Webcam,5,120.85,0.15,513.61,275.0,238.61,Online,PayPal,5
ORD-00703,2025-03-28,C1218,Consumer,West,Vancouver,Accessories,Headset,2,91.08,0.05,173.05,76.0,97.05,Retail Store,Bank Transfer,
ORD-00704,2026-03-19,C1183,Consumer,Central,Ottawa,Electronics,Webcam,1,121.73,0,121.73,55.0,66.73,Online,PayPal,4
ORD-00705,2026-05-29,C1102,Corporate,East,Halifax,Electronics,Monitor,4,238.45,0,953.8,580.0,373.8,Online,Debit Card,5
ORD-00706,2025-12-04,C1133,Small Business,Central,Ottawa,Accessories,Headset,3,91.94,0.15,234.45,114.0,120.45,Online,PayPal,3
ORD-00707,2025-10-16,C1076,Small Business,Central,Ottawa,Furniture,Standing Desk,4,576.9,0.1,2076.84,1320.0,756.84,Online,Debit Card,5
ORD-00708,2025-08-21,C1236,Consumer,East,Halifax,Accessories,Mouse,2,40.88,0.1,73.58,28.0,45.58,Retail Store,Credit Card,5
ORD-00709,2025-11-17,C1156,Consumer,West,Victoria,Furniture,Standing Desk,1,554.25,0,554.25,330.0,224.25,Retail Store,Bank Transfer,3
ORD-00710,2025-12-30,C1011,Small Business,Central,Toronto,Furniture,Standing Desk,4,538.97,0.1,1940.29,1320.0,620.29,Retail Store,Debit Card,3
ORD-00711,2025-06-07,C1032,Small Business,Central,Winnipeg,Electronics,Printer,6,208.96,0,1253.76,672.0,581.76,Online,Debit Card,5
ORD-00712,2026-05-02,C1090,Small Business,West,Victoria,Electronics,Printer,8,203.49,0,1627.92,896.0,731.92,Online,Bank Transfer,3
ORD-00713,2025-01-28,C1232,Consumer,West,Vancouver,Electronics,Monitor,6,250.6,0,1503.6,870.0,633.6,Online,PayPal,3
ORD-00714,2026-06-15,C1244,Consumer,West,Vancouver,Furniture,Office Chair,5,331.19,0,1655.95,925.0,730.95,Online,Bank Transfer,4
ORD-00715,2025-07-31,C1300,Small Business,West,Vancouver,Accessories,Headset,2,93.94,0.05,178.49,76.0,102.49,Online,Bank Transfer,4
ORD-00716,2025-10-10,C1291,Corporate,West,Vancouver,Accessories,Keyboard,2,68.79,0,137.58,56.0,81.58,Retail Store,Bank Transfer,
ORD-00717,2026-04-19,C1152,Corporate,East,Montreal,Electronics,Monitor,1,255.28,0.1,229.75,145.0,84.75,Online,Debit Card,5
ORD-00718,2026-03-02,C1201,Consumer,West,Vancouver,Electronics,Printer,3,201.36,0,604.08,336.0,268.08,Partner,Debit Card,3
ORD-00719,2025-06-11,C1252,Corporate,Central,Winnipeg,Accessories,USB-C Hub,1,77.73,0.1,69.96,31.0,38.96,Retail Store,Credit Card,5
ORD-00720,2026-01-13,C1236,Consumer,West,Vancouver,Accessories,USB-C Hub,4,80.04,0,320.16,124.0,196.16,Online,Credit Card,3
ORD-00721,2026-04-18,C1167,Consumer,Central,Ottawa,Furniture,Standing Desk,5,572.93,0,2864.65,1650.0,1214.65,Online,Bank Transfer,
ORD-00722,2026-04-18,C1082,Small Business,West,Vancouver,Accessories,USB-C Hub,3,78.22,0.05,222.93,93.0,129.93,Online,Credit Card,4
ORD-00723,2025-04-13,C1078,Consumer,West,Victoria,Electronics,Monitor,2,254.42,0.1,457.96,290.0,167.96,Online,PayPal,
ORD-00724,2025-07-02,C1267,Consumer,West,Calgary,Electronics,Laptop,6,912.12,0,5472.72,3720.0,1752.72,Online,Bank Transfer,4
ORD-00725,2025-11-12,C1102,Small Business,Central,Toronto,Electronics,Printer,1,197.48,0.15,167.86,112.0,55.86,Retail Store,Credit Card,4
ORD-00726,2026-03-08,C1427,Small Business,West,Vancouver,Furniture,Office Chair,4,316.68,0.2,1013.38,740.0,273.38,Online,Debit Card,4
ORD-00727,2025-02-15,C1202,Consumer,Central,Winnipeg,Electronics,Monitor,4,260.85,0.1,939.06,580.0,359.06,Retail Store,Credit Card,5
